0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.561792499119553,8.194849193727318,7.111995827704492,6.240677809792355,5.929455306725622,0.0,-0.980207846369043,-1.0434906165393514,-1.0949304729504188,0.0,-0.18321801500530843,0.8734438082021203,1.5795555879207643,0.0,-0.3824716999647819,-1.4036250709161044,-1.3509173429072376,-1.3025955967941318,6.964813469148628,5.8125586790465125,4.055912989448601,3.5976470748445983,0.0,0.0,0.014578448659588114,-0.9090110330837421,-0.7843639235063872,2.545571252522031,3.946100736189378,4.0742833724957315,3.103065262676383,0.0,1.5911679409633763,2.4845208683682714,2.380003499559236,1.275381487612985,1.8847943463926116,0.0,6.33617977778554,5.636675826778077,4.156412418913576,4.843054012517079,0.0,5.815261650653209,5.045647724840871,4.1841116878647036,2.5097039513362187,2.610467629905148,3.815764837660719,3.482635162105116,4.258939286580814,2.665841311875485,2.7236039852162097,3.856879098949287,-1.0523778851684997,-0.019874004537491757,0.652355136868716,2.2302192463789763,1.200179105385938,0.5125333356662813,0.8658937916022108,1.0675844586710848,2.3180945205215218,6.259071122398631,6.617936575687214,5.040246073530515,3.8833109644957515,0.0,1.7546226245643501,2.7114337039024274,1.8768870543203389,1.2644112173292235,8.929987221939655,7.3904453739659495,8.086474244496792,7.419579755994603,0.0,6.7629764311358915,0.0,6.799478113168323,6.0187886889207896,
18.209306240276913,17.535437897542824,17.010035372505268,16.513193427228067,16.06193491989455,0.0,-0.9065088824577747,0.03261055491061982,0.845164227992286,0.0,15.94455257504952,16.53601832812623,16.201074617021284,0.0,-0.7283722496110769,7.957913338519738,8.909452823198151,8.843077763915922,15.444966922449654,15.254218729317707,13.94096804582217,13.669011790311155,0.0,0.0,11.297191075670314,10.117823609500444,9.891817505828822,15.087530497415422,15.797567750581802,13.152775043298243,11.54090682959405,0.0,12.427586267192886,12.755614746344753,12.298416207923996,10.931449091298674,12.084880180346792,0.0,14.143004638294158,13.640913783773042,12.053156361161552,13.704860312428586,0.0,13.518619895212312,13.052208818024072,13.415771386070476,12.029541929726411,13.689288658686145,14.292973961969397,12.24352522556459,14.225495410422294,12.578668322782331,13.215283521940956,13.948910853524572,13.873643926889697,13.827770119396602,12.863936250544707,13.138074902590924,11.152212206551047,12.523600285582924,12.575579317582745,13.051623192450089,14.719784382676178,16.19107830943414,14.956719299646029,13.75156905695339,13.156806401577946,0.0,14.303424406692505,13.763076517771259,12.769036721786795,12.193903064643473,16.15944048662932,14.662153001203013,15.938347890060605,15.331400025083399,0.0,15.678107157145863,0.0,15.037516836961254,14.427030003768298,
26.029962661171957,25.266961851836466,24.653735946491544,24.071196066911945,23.544617502097637,0.0,15.774499817178313,15.683286346350434,15.560952197165296,0.0,23.5882531495992,24.09488707705958,23.68367225125112,0.0,15.77810985700777,17.04184403415537,16.775901848988813,16.604649408290005,23.35051623887444,23.119919919960918,22.5966776342179,23.17919450588904,0.0,0.0,19.62747857691525,17.862764756484218,17.65262287688318,22.88144112858561,23.343580396600153,22.821336108671236,21.69527011183417,0.0,21.790996877585766,21.173990884811136,19.985716925305713,18.704875321686618,22.3633161715992,0.0,22.362425137593124,20.921166836239856,20.758540261182382,23.323446070222303,0.0,21.11928318690787,20.844662769034105,22.228709095755598,21.335213182170246,21.14174971483269,21.98365309980787,21.43802538569507,23.678268941302576,21.91564825346594,20.834550580678066,21.921878674206056,22.404699468315563,23.707618018232946,22.878526795914492,22.687904052633545,21.103061167659757,20.403076756232977,21.752510748705323,20.74113995604607,21.86857668155815,24.833736809800264,25.254157853716613,21.46916384094238,20.53477437309623,0.0,22.530721182909073,23.221523959559388,20.514901316197047,20.29002663118095,24.878601998193293,23.44279852663678,23.513373296400786,22.79696333387287,0.0,23.740791582109516,0.0,22.53561478266725,21.916098580019685,
33.10282414303197,32.25915645315079,31.566411300603985,30.906218087161605,30.311297474583817,0.0,24.321950285999964,23.13172778258915,22.619911250010407,0.0,30.500928503711645,30.930759866580697,30.45044014645837,0.0,24.459248590853168,25.814227027841934,24.205205754859477,23.7059739998863,30.325105619360844,29.96137674105255,29.35784639865746,29.877683676423466,0.0,0.0,28.663898250323534,25.232799220226813,24.808047207248542,29.796468891089003,30.316101232926606,29.828311610851383,28.36086540680283,0.0,29.947674491799347,30.496105277772244,27.240860879342105,25.933774474306777,29.212740033318834,0.0,30.46976167371912,29.895959744073075,28.840057137766575,31.30820171754197,0.0,28.185682082334576,28.176457688507853,30.132961649190722,29.264445585239436,29.763601295747147,31.04159295966737,30.106607812271516,31.63864095846496,29.67808498672371,28.227193822751435,29.39919598991288,30.35087877113699,31.606428502542958,30.96445847795349,31.311360797573837,29.63794997166643,29.75025100916185,28.52688012385983,28.67612264125709,30.024403011873318,32.817618085527414,33.16310828986542,31.324773321623454,28.15679233692547,0.0,29.716160702342556,29.50631820103895,28.036335498825515,26.359811623885292,32.68866859187101,31.49547012290128,30.988588850785515,30.208140785934898,0.0,31.032538852499318,0.0,29.210245826090805,28.45882379205548,
39.49939328624637,38.582771911693044,37.81811097102003,37.08768946417104,36.43096151313849,0.0,31.156714382669936,30.717054173380042,29.845489577370348,0.0,36.752628174127686,37.11300066866349,36.57018371219814,0.0,31.209961511574345,32.42949773811265,31.92673265533647,30.828309443224207,36.555590783252796,36.14093888395605,35.47175159811787,35.93559102729933,0.0,0.0,35.02350868224755,33.36564030202068,31.79456156943754,35.93838518180423,36.20596649841754,35.27820606908531,34.079783660016425,0.0,36.690637570435676,36.51560534969304,35.64302445098559,32.710407573957106,35.63636747125003,0.0,36.51589619573261,36.879180469477795,35.663384458730675,38.069274975711316,0.0,35.590616521470366,34.673918873386974,37.003190884312225,36.120389673456216,37.08508213669244,38.37569250703923,36.913469322369394,38.34475227996944,36.417468277460934,35.6941903795013,35.69368620392477,37.17216641824731,38.370199706349716,37.728101318372545,38.714499403654656,36.902185898169755,36.53133164508823,36.09999872078332,34.59838357652484,35.51836424366258,39.598442643788616,39.88673241502667,38.110693204301555,36.72451541439364,0.0,36.40528799727647,37.00874266560531,35.17388314508813,33.91439464399047,39.63288383351191,38.29926667330035,38.891296933561286,38.10574515303051,0.0,37.627064379334215,0.0,35.31330235919886,34.65949207876455,
45.284335760923895,44.30173638164699,43.47203609128207,42.67810137471699,41.965475974680885,0.0,37.739292989257116,37.50526947106153,37.06767440809611,0.0,42.406553294389724,42.70410843345415,42.104770096701984,0.0,37.767380890845985,39.06762495960922,38.742748814981965,38.21375942263664,42.16310257127985,41.72689859560527,41.00078470350901,41.414223465483765,0.0,0.0,41.71450513103597,39.98934494774511,39.35581845486592,41.510356292153965,41.98871724471217,41.74089413846434,40.675971412523666,0.0,42.815969031641465,43.263272361271035,42.2946059353561,40.400550785211436,41.93174515107745,0.0,43.11452578524296,43.00673785541643,41.7729730611615,44.10386968404149,0.0,42.132122565021426,41.04609119354169,43.266372272353124,42.27360909552988,43.17298449279733,44.4208144569963,43.461712418915695,44.35838075416321,42.25022747318674,41.53704395534651,42.113873848249206,43.427017447477525,44.506375996500005,43.446002138137054,44.66734229753627,42.86414766504102,42.36837165709611,40.84520318662948,40.348627558958164,42.50167422360437,45.8552350654509,46.05617980447237,44.10717116130465,42.93523383224363,0.0,42.253619226819616,41.857118316954924,40.176219912767074,40.604964984944125,45.898482214100895,44.34996668882507,44.28279421612815,43.53852832660443,0.0,43.59103505899171,0.0,41.25525846798116,40.6227671646979,
50.516134039979335,49.47386533588557,48.585344623489064,47.73396969853049,46.97079164757686,0.0,42.77407833994283,42.51059279029677,42.02251101441561,0.0,47.51986182659672,47.76060607537338,47.11015081543508,0.0,42.805892721646025,43.97725218367445,43.641723571459316,43.05166911502615,47.224834093792616,46.777779284078406,46.0010468052928,46.36898972402189,0.0,0.0,46.5113856978514,44.79539369703012,44.08440932032729,46.54352904068667,47.17527987450958,46.92615227606894,45.82081748278753,0.0,47.89191654454545,47.9547364278938,47.022157509828446,45.11763189776173,47.53974873891547,0.0,48.25781748916067,48.1002675469535,46.87836365674332,49.16796779395504,0.0,47.400537657979896,46.00213121224917,48.8652824597023,47.75444412180765,48.26431846144678,49.46145253742286,48.458863863623684,49.37615937191135,47.34165077844113,46.792768171791245,46.93874789037634,49.03150447152462,50.01265146920294,48.532712960992605,49.662644444744366,47.81467737470347,47.43760248193656,46.9369070014913,45.821059654775716,46.76402347001854,51.463702769990306,51.59835774781749,49.605206007826354,47.94036811440042,0.0,47.742916084047565,48.178645740445184,46.21912928903158,45.02834289497658,51.507415288649824,49.899701538264424,50.36604710149687,49.43960294421521,0.0,48.98474323755202,0.0,46.181800743991566,45.44738026884985,
55.247678623618995,54.151446051733,53.20972920400667,52.306406384192236,51.49750942190464,0.0,47.092589767763144,46.797883569228986,46.306056765350256,0.0,52.144246407114316,52.33361190504944,51.63692741605199,0.0,47.1285322051538,48.299401472571915,47.932888661926626,47.34583851562768,51.79918736955496,51.34536629654348,50.5231602497243,50.849987735803225,0.0,0.0,50.83979809522939,49.087324077366105,48.3884443485495,51.33671429947683,51.825304621724875,51.67699270590387,50.52270291798695,0.0,52.26170534240262,52.28248479419208,51.31110255957125,49.43157825918064,52.57899431170813,0.0,53.06241178292144,52.826592656826286,51.28635278493652,53.526449294869806,0.0,51.773456604576594,50.955495601350925,53.898113333478044,52.764293071125515,53.109686217127944,54.24658143116357,53.158405015109885,53.72112242559022,51.602701944260595,51.17043684617384,51.94909180296214,54.060897664529485,55.045968412493316,54.165156601061426,54.48340659290625,52.57130371399725,51.74176852438888,50.806190035411404,50.18418650047577,52.23887912698254,56.485781451098184,56.56025614470775,54.516517754460985,52.84183769686926,0.0,52.50186501487994,51.912596996063,50.098503588294925,50.26546521041736,56.529936330028455,54.750630947628714,54.55876592123256,53.67278292424469,0.0,53.86271623207039,0.0,51.09918259003451,50.34833016095553,
59.52680273216768,58.381766205552225,57.39193972657386,56.44163616181734,55.59139183563036,0.0,50.97055981897642,50.64320684945108,50.124131298991124,0.0,56.32645692968151,56.46935640631919,55.730863031219165,0.0,51.01034295093075,52.17378964723927,51.7737218314254,51.15251768811408,55.934956421392755,55.47609058872975,54.612866610342884,54.90252068340335,0.0,0.0,54.71476783248224,52.92411832291682,52.18186428282749,55.82757629510802,56.187766547041065,55.9053678872752,54.68262819192889,0.0,56.143656336290825,56.15325066654553,55.14419950594667,53.20941766603811,57.07991229651294,0.0,57.25946533927911,56.956278735651985,55.19189487073155,57.394538984764594,0.0,55.63706700308785,54.55969241454832,58.392786399239014,57.18989869458094,57.286091343155825,58.37659737091259,57.2251002648139,57.57487030185167,55.47195632648333,54.98158270375671,55.525761837410094,58.5579312812223,59.492419962273104,58.54598046729121,58.597154738873314,56.64106903425296,55.626311661172835,55.1328878977152,54.438493302631315,55.388821806592745,60.98306802966324,61.00922067404878,58.97423970802085,57.26828100732946,0.0,57.006552171347174,57.23247060732523,55.1244173584903,53.599752385252245,61.027128537727585,59.21987336699406,59.59947430566575,58.59190830924138,0.0,58.274267570689844,0.0,54.98596023063577,54.13920801468542,
63.39676587267714,62.20759192421483,61.17425595709683,60.18146384874415,59.29382570779772,0.0,54.436273099462255,54.07287048395438,53.5216076973538,0.0,60.1087731602045,60.209649600083786,59.433345017816514,0.0,54.48078479664785,55.65118526234752,55.215271850587314,54.56327922808159,60.01443810745883,59.24573054011882,58.314912251282266,58.56792801153177,0.0,0.0,58.2124236162418,56.38006651016043,55.6096570821383,59.85692129260928,60.161578865119004,59.96548203405731,58.750710321923044,0.0,59.84980852470724,59.67039439722699,58.615058282822545,56.65745942728397,61.11234634021684,0.0,61.32722622085794,61.02539713864611,59.28067488940355,61.15357942643247,0.0,59.07059232674159,58.23545884972759,62.41894195874497,61.17719597222878,61.348224798259416,62.44592139842278,61.25623393986913,61.32160764812764,59.19160166384375,58.44118931165279,59.33235896818454,62.582822757801466,63.46466654470531,62.48115873882942,62.6758896644713,60.67394915257564,59.37471704760266,58.921202882488956,58.41728875042047,59.64309543793194,65.00858652571374,64.97858682944425,62.83455267305098,61.05955226971604,0.0,60.87805006749749,60.08531927968728,58.12848240674454,57.66570258796504,65.05382063218529,63.08924620049321,62.82252636162195,61.850010028983476,0.0,62.26399552431837,0.0,58.47201592258528,57.655401072399115,
66.8966911678987,65.66760012628097,64.59491495799669,63.5636969724224,62.64224053569131,0.0,58.19779990290911,57.777023906194174,57.159959796185234,0.0,63.52943216110437,63.59230371980193,62.78180335953815,0.0,58.2488037131174,59.5172562186617,59.00263855447081,58.26278862580942,63.66438708660461,62.94730391634263,61.6922228755745,61.88605356720955,0.0,0.0,62.16883428693777,60.22966564871731,59.34771750516792,63.469431649685376,63.741239363825414,63.50088497898126,62.25553942875237,0.0,63.457355889974714,63.6833441911132,62.50447134643042,60.40917981349573,64.72396156505673,0.0,64.86340510603884,64.52961644459148,62.759503692661674,64.70017115153044,0.0,62.373697494204045,61.15739901080622,66.02597661217614,64.74887063781185,64.88602167323775,65.95236886044012,64.72493778640862,64.86797471866848,62.791639457895904,61.15091469664515,62.0982458314243,66.18977847365213,67.03770266178475,66.02088490103243,66.18630027687668,64.14478944350732,62.9579419393538,63.27964894958007,61.09464905726559,62.00757059390528,68.61517556487163,68.55309816469787,66.43318264128432,64.66343929099737,0.0,64.60222714563913,64.81253446255886,62.55927076726234,60.2429262570659,68.65968036412697,66.7383701204965,67.03673550656175,65.95068992269506,0.0,65.8722339697415,0.0,62.80772675217678,61.74367350694241,
70.0619608687669,68.796769523613,67.68849764312802,66.622527982978,65.67048688573192,0.0,61.0461015546506,60.6007845651048,59.985894777058604,0.0,66.62301484623568,66.65151547162966,65.81008906270485,0.0,61.100876042079506,62.250368785080475,61.730001889049454,61.006321002400036,66.93310222215885,66.16324998037219,64.73344493502864,64.88548451967118,0.0,0.0,64.81009781561411,62.88350404924069,62.031602644741,66.7042758289751,66.94450482996473,66.656119791557,65.37410171669691,0.0,66.45864549443458,66.25989386679933,65.10766609313626,63.05740278338496,67.95767986889925,0.0,68.01542021914858,67.64097753311025,65.83582031046436,67.73970019674259,0.0,65.36063737131197,64.4193860044079,69.25506578243109,67.94118158291802,68.03746744868,69.06106277503275,67.79927414547225,67.89970926899777,65.73015076752306,64.8769325245015,65.46529154157008,69.41893235519714,70.23038540942903,69.1717667047707,69.29225201688072,67.21675795468163,65.90543296211487,65.64175064323891,64.7691158218823,65.73979904823386,71.8443930949628,71.74640657605967,69.52806273785282,67.67923294523409,0.0,67.74079014842788,66.873533980332,64.87269609068018,63.27643640526273,71.88890419511758,69.93174546287865,69.53154771473855,68.48230415883457,0.0,69.13546014213982,0.0,65.89282931999537,64.80050902122622,
72.92457404880066,71.62673423622624,70.48627837111844,69.3888799194056,68.40917860341953,0.0,63.96292543727845,63.481935218140045,62.81205741087119,0.0,69.4207955742261,69.418211743639,68.5488163706543,0.0,64.02195027439039,65.26502887279923,64.69633089003645,63.90061406977973,69.85924187179828,69.04445577831491,67.31536495198739,67.57932842876626,0.0,0.0,67.91038602485965,65.91841002127282,64.97553608182085,69.60033055300508,69.80859224388756,69.48986210670274,68.18366047910828,0.0,69.25440282942726,69.41751130559659,68.19380041100811,66.03073169637436,70.85361124424725,0.0,70.84955269616259,70.44942398975085,68.61428520698642,70.49512153084032,0.0,68.25176651056563,66.75538215463965,72.14697588549487,70.80193725399673,70.87192516015205,71.87186984264076,70.57883892919631,70.65516210019877,68.55512420204182,67.59829863482683,67.68199850216436,72.31075305904034,73.09074361428938,72.00674883555803,72.1057356772871,69.99855148873499,68.72401001493459,69.31101195781947,66.72485115771725,67.49769693934576,74.73614667835535,74.60613448116727,72.41903856354732,70.58286113240277,0.0,70.80651647128354,70.93575367709035,68.59353699793611,65.73757248548975,74.78065113337044,72.79140570536013,73.022590056179,71.87010933462349,0.0,72.08666339915645,0.0,69.0506985523945,67.84480964583136,
75.5134700965071,74.18610359522106,73.01654111131802,71.8907190238766,70.88600230187127,0.0,66.19510846510398,65.70407448240314,65.05138639768468,0.0,71.95105831442568,71.92036225903789,71.0256722563009,0.0,66.25599814604165,67.39956757598893,66.83669031452496,66.07364158623011,72.47952264953543,71.62729425373234,69.84415652074918,70.0372017203455,0.0,0.0,69.96429787697618,67.99293862289434,67.09903492320912,72.19405646749831,72.37541650163807,72.01889059996324,70.6826304710887,0.0,71.65116358127405,71.41242125209094,70.21899478733864,68.123423967824,73.44671678787796,0.0,73.37599194851931,72.94218865314171,71.0787755205352,72.92924620385018,0.0,70.61532325543497,69.58755502570786,74.73637770152033,73.36166746679041,73.39784304703998,74.3620233346118,73.04148506116663,73.08334470383895,70.89956434535102,70.02980002787625,70.51982924120435,74.9002248193013,75.65084763301071,74.53210516348743,74.59315651254279,72.45885078261048,71.09166981155067,71.10554713972424,70.15181475761887,70.779395436987,77.32568239351976,77.16686110125337,74.88862381563744,72.98049606943916,0.0,73.34933381491905,72.38589903218508,70.32172912798495,68.63439501510071,77.37019317987773,75.35219897740492,74.89418250955177,73.78524517115203,0.0,74.75567872450996,0.0,71.38545808508141,70.22451330735436,
77.85482127611392,76.50075136682271,75.30486537861717,74.15333746451621,73.125997257708,0.0,68.60222529717686,68.08066964788163,67.37744879939915,0.0,74.23938258172484,74.18326233413867,73.26569632165969,0.0,68.66628116003852,69.89591119315294,69.28846700410526,68.45720338167072,74.82561882510217,73.94180714572562,72.11522165727014,72.25825839085955,0.0,0.0,72.5383668351093,70.5052914709062,69.52361166393987,74.51636007457651,74.67168528134057,74.29217599461364,72.93759023102356,0.0,73.92849236607401,74.04062214649005,72.77811623983979,70.57216850175828,75.76900804845806,0.0,75.64989741143174,75.19683859718101,73.31209820707477,75.16938079674053,0.0,72.9380438344477,71.35907665055515,77.05545358368744,75.65593918250883,75.67206959754232,76.61879259773067,75.27343255662831,75.32849935693528,73.24180861866617,72.43316333232693,72.28124351368054,77.21921390300791,77.94472773606573,76.80686298773595,76.85258276473323,74.69276646950016,73.6642571556005,74.48815765083941,73.40375638941724,72.07292506232146,79.64460515230739,79.46011540955462,77.21914689547296,75.32969559267816,0.0,75.88414795139632,75.97339923815173,73.74598429582265,70.33047413356566,79.68910937232592,77.64538613148468,77.82269741410755,76.6169417734033,0.0,77.16948834268342,0.0,74.07357439517399,72.76930672964997,
79.97229731425107,78.59407732141834,77.37438482777017,76.19960902481508,75.15180854387688,0.0,70.35259840086914,69.82609886489375,69.14491509354184,0.0,76.30890203087785,76.2297885995959,75.29153393395855,0.0,70.41785774549308,71.55729659156145,70.95940836379752,70.1652161549241,76.92674250565372,76.0169646974696,74.14655565103115,74.26450499526764,0.0,0.0,74.1271394008137,72.11699100740469,71.18870492266284,76.59631874380183,76.73023409059874,76.31939063577936,74.94003100592525,0.0,75.86366637776918,75.57579327389894,74.34473215868532,72.21132638185156,77.84842197621327,0.0,77.67473921486494,77.19384866696304,75.28878744827556,77.14432412309814,0.0,74.82195211329466,73.74431322003477,79.13188814846299,77.70840148236593,77.69637950469843,78.6129705479172,77.24587273151418,77.3016102762789,75.21721778194488,74.43215614173054,74.70680152903977,79.29571961542419,79.99756219670854,78.83060655183533,78.84400338184821,76.66260217902818,75.81800527897148,76.63644476893865,75.51785181686941,75.51239268753228,81.72117464577124,81.51356943985155,79.18730315511051,77.23162453666656,0.0,78.06400146448844,78.12798550799583,75.89159431336145,74.00399024030406,81.76568517995908,79.69890649999947,79.19452472744712,78.03771851628416,0.0,79.35249449384338,0.0,76.35492998745083,75.18162025190725,
81.88730468740302,80.48724379190537,79.2460211214663,78.05022034454969,76.9839159584386,0.0,72.35453098695005,71.81621385874807,71.13869887562971,0.0,78.18053832457396,78.08063027011018,77.1236651574003,0.0,72.42109729688084,73.6344620667226,73.01310447696014,72.2242819376537,78.80803308986698,77.876535915452,75.97178798286632,76.0775667491277,0.0,0.0,76.27016981762019,74.21915100513755,73.30051919589694,78.4585661064912,78.57145060683304,78.14324366650582,76.75001737526576,0.0,77.69437392954951,77.76582794934005,76.48015191046379,74.36444711048662,79.71070640828161,0.0,79.49936312596533,79.00405255704332,77.08126629461489,78.93447087018737,0.0,76.77529282852531,76.29906275447097,80.99160343540929,79.54840477440159,79.52134891328913,80.4254146623082,79.03828228590478,79.09336177746938,77.01012502591182,76.42882906091721,77.45837130320226,81.15535017983302,81.83717870539053,80.65611545396284,80.65912231672851,78.45712333134338,77.76734286744515,78.58166032913394,77.44941702687517,77.50697434592553,83.58073952199454,83.35256377894126,81.06839440579634,79.1362226005642,0.0,80.035448355601,80.07683262755828,77.82375815190338,75.92671519423075,83.62524355291369,81.53783409371073,81.67194411132527,80.42346689544283,0.0,81.32676612658636,0.0,78.32328188398773,77.12589233402376,
83.61920302919134,82.19938961282155,80.93869543642101,79.7238800499261,78.64084106365895,0.0,73.71134438867549,73.18051349619584,72.5388807903208,0.0,79.87321263952867,79.75449830060266,78.78061179494502,0.0,73.77748356312834,74.91431280436542,74.3131717970977,73.57571039798547,80.49295463631617,79.54394175082619,77.7757943721697,77.73421644351637,0.0,0.0,77.485615739124,75.46696413464294,74.61734864525236,80.12653179206818,80.2224128415741,79.76800883774365,78.35409189605164,0.0,79.2406385289475,78.93173847329328,77.68649201787476,75.66050975561141,81.37818661660737,0.0,81.12194336685636,80.60327539930361,78.6644573172121,80.51925484558312,0.0,78.34676861152369,78.43704502887567,82.65668516991413,81.194084331197,81.1434124937992,82.02183976879968,80.61736856783341,80.67674764164816,78.59916312054226,78.2011327807595,79.70898913746775,82.82050407407318,83.48322938139799,82.27761120670445,82.25279334214633,80.03362201173549,79.5255715100363,80.33980597916623,79.19166327853047,79.85639392961492,85.24595706311075,84.99923162501418,82.63445048381953,80.64064040917563,0.0,81.81837488076276,81.83920397269532,79.56691325543753,77.71341944251523,85.29046739494682,83.18456802994633,82.64300553883936,81.44781287238723,0.0,83.11226200243749,0.0,80.06972581268323,78.85949251363094,
